year_RCP_group,future_value,Gain,Type,MinMax,Year,RCP,disease
clim_down;max;2030;2.6,124827,-8991,clim_down,max,2030,2.6,orientia tsutsugamushi
clim_down;max;2030;4.5,146532,-2027,clim_down,max,2030,4.5,orientia tsutsugamushi
clim_down;max;2030;6,119810,-12662,clim_down,max,2030,6,orientia tsutsugamushi
clim_down;max;2030;8.5,135055,-6880,clim_down,max,2030,8.5,orientia tsutsugamushi
clim_down;max;2050;2.6,125767,-13717,clim_down,max,2050,2.6,orientia tsutsugamushi
clim_down;max;2050;4.5,139752,-2813,clim_down,max,2050,4.5,orientia tsutsugamushi
clim_down;max;2050;6,120938,-16918,clim_down,max,2050,6,orientia tsutsugamushi
clim_down;max;2050;8.5,127239,-12868,clim_down,max,2050,8.5,orientia tsutsugamushi
clim_down;max;2070;2.6,123885,-17014,clim_down,max,2070,2.6,orientia tsutsugamushi
clim_down;max;2070;4.5,131062,-1724,clim_down,max,2070,4.5,orientia tsutsugamushi
clim_down;max;2070;6,119159,-15863,clim_down,max,2070,6,orientia tsutsugamushi
clim_down;max;2070;8.5,109094,-14662,clim_down,max,2070,8.5,orientia tsutsugamushi
clim_down;max;2080;2.6,116820,-15797,clim_down,max,2080,2.6,orientia tsutsugamushi
clim_down;max;2080;4.5,133131,-1525,clim_down,max,2080,4.5,orientia tsutsugamushi
clim_down;max;2080;6,95130,-14643,clim_down,max,2080,6,orientia tsutsugamushi
clim_down;max;2080;8.5,97899,-11681,clim_down,max,2080,8.5,orientia tsutsugamushi
clim_down;mean;2030;2.6,144954,-6810,clim_down,mean,2030,2.6,orientia tsutsugamushi
clim_down;mean;2030;4.5,168903,-1014,clim_down,mean,2030,4.5,orientia tsutsugamushi
clim_down;mean;2030;6,140572,-10871,clim_down,mean,2030,6,orientia tsutsugamushi
clim_down;mean;2030;8.5,156616,-5171,clim_down,mean,2030,8.5,orientia tsutsugamushi
clim_down;mean;2050;2.6,150081,-8945,clim_down,mean,2050,2.6,orientia tsutsugamushi
clim_down;mean;2050;4.5,162216,-1377,clim_down,mean,2050,4.5,orientia tsutsugamushi
clim_down;mean;2050;6,143740,-13609,clim_down,mean,2050,6,orientia tsutsugamushi
clim_down;mean;2050;8.5,151309,-9261,clim_down,mean,2050,8.5,orientia tsutsugamushi
clim_down;mean;2070;2.6,149384,-12359,clim_down,mean,2070,2.6,orientia tsutsugamushi
clim_down;mean;2070;4.5,151657,-576,clim_down,mean,2070,4.5,orientia tsutsugamushi
clim_down;mean;2070;6,142044,-12240,clim_down,mean,2070,6,orientia tsutsugamushi
clim_down;mean;2070;8.5,132433,-10611,clim_down,mean,2070,8.5,orientia tsutsugamushi
clim_down;mean;2080;2.6,140070,-11833,clim_down,mean,2080,2.6,orientia tsutsugamushi
clim_down;mean;2080;4.5,153755,-352,clim_down,mean,2080,4.5,orientia tsutsugamushi
clim_down;mean;2080;6,114871,-12243,clim_down,mean,2080,6,orientia tsutsugamushi
clim_down;mean;2080;8.5,116444,-9265,clim_down,mean,2080,8.5,orientia tsutsugamushi
clim_down;min;2030;2.6,284683,-5964,clim_down,min,2030,2.6,orientia tsutsugamushi
clim_down;min;2030;4.5,336218,149,clim_down,min,2030,4.5,orientia tsutsugamushi
clim_down;min;2030;6,314514,-4250,clim_down,min,2030,6,orientia tsutsugamushi
clim_down;min;2030;8.5,286166,-24535,clim_down,min,2030,8.5,orientia tsutsugamushi
clim_down;min;2050;2.6,323770,-5824,clim_down,min,2050,2.6,orientia tsutsugamushi
clim_down;min;2050;4.5,311586,3620,clim_down,min,2050,4.5,orientia tsutsugamushi
clim_down;min;2050;6,289030,-9426,clim_down,min,2050,6,orientia tsutsugamushi
clim_down;min;2050;8.5,284484,-37057,clim_down,min,2050,8.5,orientia tsutsugamushi
clim_down;min;2070;2.6,321127,-12463,clim_down,min,2070,2.6,orientia tsutsugamushi
clim_down;min;2070;4.5,285823,3877,clim_down,min,2070,4.5,orientia tsutsugamushi
clim_down;min;2070;6,281495,-15972,clim_down,min,2070,6,orientia tsutsugamushi
clim_down;min;2070;8.5,271279,-40145,clim_down,min,2070,8.5,orientia tsutsugamushi
clim_down;min;2080;2.6,298290,-11620,clim_down,min,2080,2.6,orientia tsutsugamushi
clim_down;min;2080;4.5,307333,6015,clim_down,min,2080,4.5,orientia tsutsugamushi
clim_down;min;2080;6,250735,-18312,clim_down,min,2080,6,orientia tsutsugamushi
clim_down;min;2080;8.5,226928,-30022,clim_down,min,2080,8.5,orientia tsutsugamushi
clim_up;max;2030;2.6,4024,-487,clim_up,max,2030,2.6,orientia tsutsugamushi
clim_up;max;2030;4.5,598,-9,clim_up,max,2030,4.5,orientia tsutsugamushi
clim_up;max;2030;6,1194,-17,clim_up,max,2030,6,orientia tsutsugamushi
clim_up;max;2030;8.5,269,-17,clim_up,max,2030,8.5,orientia tsutsugamushi
clim_up;max;2050;2.6,461,-111,clim_up,max,2050,2.6,orientia tsutsugamushi
clim_up;max;2050;4.5,561,-4,clim_up,max,2050,4.5,orientia tsutsugamushi
clim_up;max;2050;6,332,-14,clim_up,max,2050,6,orientia tsutsugamushi
clim_up;max;2050;8.5,525,-16,clim_up,max,2050,8.5,orientia tsutsugamushi
clim_up;max;2070;2.6,959,-123,clim_up,max,2070,2.6,orientia tsutsugamushi
clim_up;max;2070;4.5,1506,-8,clim_up,max,2070,4.5,orientia tsutsugamushi
clim_up;max;2070;6,1805,-226,clim_up,max,2070,6,orientia tsutsugamushi
clim_up;max;2070;8.5,1561,-101,clim_up,max,2070,8.5,orientia tsutsugamushi
clim_up;max;2080;2.6,485,-206,clim_up,max,2080,2.6,orientia tsutsugamushi
clim_up;max;2080;4.5,2407,-41,clim_up,max,2080,4.5,orientia tsutsugamushi
clim_up;max;2080;6,3401,-433,clim_up,max,2080,6,orientia tsutsugamushi
clim_up;max;2080;8.5,9352,-3906,clim_up,max,2080,8.5,orientia tsutsugamushi
clim_up;mean;2030;2.6,6308,-530,clim_up,mean,2030,2.6,orientia tsutsugamushi
clim_up;mean;2030;4.5,766,-4,clim_up,mean,2030,4.5,orientia tsutsugamushi
clim_up;mean;2030;6,1417,-63,clim_up,mean,2030,6,orientia tsutsugamushi
clim_up;mean;2030;8.5,324,-8,clim_up,mean,2030,8.5,orientia tsutsugamushi
clim_up;mean;2050;2.6,717,-204,clim_up,mean,2050,2.6,orientia tsutsugamushi
clim_up;mean;2050;4.5,640,-19,clim_up,mean,2050,4.5,orientia tsutsugamushi
clim_up;mean;2050;6,448,-103,clim_up,mean,2050,6,orientia tsutsugamushi
clim_up;mean;2050;8.5,616,-27,clim_up,mean,2050,8.5,orientia tsutsugamushi
clim_up;mean;2070;2.6,1187,-123,clim_up,mean,2070,2.6,orientia tsutsugamushi
clim_up;mean;2070;4.5,1919,-5,clim_up,mean,2070,4.5,orientia tsutsugamushi
clim_up;mean;2070;6,2438,-131,clim_up,mean,2070,6,orientia tsutsugamushi
clim_up;mean;2070;8.5,1848,-145,clim_up,mean,2070,8.5,orientia tsutsugamushi
clim_up;mean;2080;2.6,651,-213,clim_up,mean,2080,2.6,orientia tsutsugamushi
clim_up;mean;2080;4.5,2801,-35,clim_up,mean,2080,4.5,orientia tsutsugamushi
clim_up;mean;2080;6,3964,-374,clim_up,mean,2080,6,orientia tsutsugamushi
clim_up;mean;2080;8.5,14195,-2905,clim_up,mean,2080,8.5,orientia tsutsugamushi
clim_up;min;2030;2.6,15275,77,clim_up,min,2030,2.6,orientia tsutsugamushi
clim_up;min;2030;4.5,1087,1,clim_up,min,2030,4.5,orientia tsutsugamushi
clim_up;min;2030;6,2036,-33,clim_up,min,2030,6,orientia tsutsugamushi
clim_up;min;2030;8.5,1516,-183,clim_up,min,2030,8.5,orientia tsutsugamushi
clim_up;min;2050;2.6,1736,-17,clim_up,min,2050,2.6,orientia tsutsugamushi
clim_up;min;2050;4.5,7228,-589,clim_up,min,2050,4.5,orientia tsutsugamushi
clim_up;min;2050;6,2436,-334,clim_up,min,2050,6,orientia tsutsugamushi
clim_up;min;2050;8.5,1054,-51,clim_up,min,2050,8.5,orientia tsutsugamushi
clim_up;min;2070;2.6,2136,-48,clim_up,min,2070,2.6,orientia tsutsugamushi
clim_up;min;2070;4.5,7232,-257,clim_up,min,2070,4.5,orientia tsutsugamushi
clim_up;min;2070;6,5676,-761,clim_up,min,2070,6,orientia tsutsugamushi
clim_up;min;2070;8.5,3180,-307,clim_up,min,2070,8.5,orientia tsutsugamushi
clim_up;min;2080;2.6,1423,-65,clim_up,min,2080,2.6,orientia tsutsugamushi
clim_up;min;2080;4.5,6121,-126,clim_up,min,2080,4.5,orientia tsutsugamushi
clim_up;min;2080;6,6970,-937,clim_up,min,2080,6,orientia tsutsugamushi
clim_up;min;2080;8.5,25735,-2018,clim_up,min,2080,8.5,orientia tsutsugamushi
dummy;max;2030;2.6,174397,-16295,dummy,max,2030,2.6,orientia tsutsugamushi
dummy;max;2030;4.5,186714,-5453,dummy,max,2030,4.5,orientia tsutsugamushi
dummy;max;2030;6,170801,-20765,dummy,max,2030,6,orientia tsutsugamushi
dummy;max;2030;8.5,174564,-17854,dummy,max,2030,8.5,orientia tsutsugamushi
dummy;max;2050;2.6,168055,-24180,dummy,max,2050,2.6,orientia tsutsugamushi
dummy;max;2050;4.5,187492,-7177,dummy,max,2050,4.5,orientia tsutsugamushi
dummy;max;2050;6,157578,-34759,dummy,max,2050,6,orientia tsutsugamushi
dummy;max;2050;8.5,167724,-25718,dummy,max,2050,8.5,orientia tsutsugamushi
dummy;max;2070;2.6,164741,-26783,dummy,max,2070,2.6,orientia tsutsugamushi
dummy;max;2070;4.5,190674,-4299,dummy,max,2070,4.5,orientia tsutsugamushi
dummy;max;2070;6,158473,-36034,dummy,max,2070,6,orientia tsutsugamushi
dummy;max;2070;8.5,165221,-30913,dummy,max,2070,8.5,orientia tsutsugamushi
dummy;max;2080;2.6,165339,-28299,dummy,max,2080,2.6,orientia tsutsugamushi
dummy;max;2080;4.5,191793,-2730,dummy,max,2080,4.5,orientia tsutsugamushi
dummy;max;2080;6,155427,-38832,dummy,max,2080,6,orientia tsutsugamushi
dummy;max;2080;8.5,164432,-32722,dummy,max,2080,8.5,orientia tsutsugamushi
dummy;mean;2030;2.6,213657,-12536,dummy,mean,2030,2.6,orientia tsutsugamushi
dummy;mean;2030;4.5,225630,-2795,dummy,mean,2030,4.5,orientia tsutsugamushi
dummy;mean;2030;6,212249,-15901,dummy,mean,2030,6,orientia tsutsugamushi
dummy;mean;2030;8.5,218406,-10887,dummy,mean,2030,8.5,orientia tsutsugamushi
dummy;mean;2050;2.6,213079,-16644,dummy,mean,2050,2.6,orientia tsutsugamushi
dummy;mean;2050;4.5,229725,-3805,dummy,mean,2050,4.5,orientia tsutsugamushi
dummy;mean;2050;6,205201,-24200,dummy,mean,2050,6,orientia tsutsugamushi
dummy;mean;2050;8.5,213046,-17625,dummy,mean,2050,8.5,orientia tsutsugamushi
dummy;mean;2070;2.6,208201,-19569,dummy,mean,2070,2.6,orientia tsutsugamushi
dummy;mean;2070;4.5,231781,-1460,dummy,mean,2070,4.5,orientia tsutsugamushi
dummy;mean;2070;6,202151,-30294,dummy,mean,2070,6,orientia tsutsugamushi
dummy;mean;2070;8.5,212231,-21883,dummy,mean,2070,8.5,orientia tsutsugamushi
dummy;mean;2080;2.6,210932,-20406,dummy,mean,2080,2.6,orientia tsutsugamushi
dummy;mean;2080;4.5,231584,-830,dummy,mean,2080,4.5,orientia tsutsugamushi
dummy;mean;2080;6,195305,-35790,dummy,mean,2080,6,orientia tsutsugamushi
dummy;mean;2080;8.5,212579,-23688,dummy,mean,2080,8.5,orientia tsutsugamushi
dummy;min;2030;2.6,458552,-6582,dummy,min,2030,2.6,orientia tsutsugamushi
dummy;min;2030;4.5,469766,-1619,dummy,min,2030,4.5,orientia tsutsugamushi
dummy;min;2030;6,460777,-7862,dummy,min,2030,6,orientia tsutsugamushi
dummy;min;2030;8.5,423072,-32273,dummy,min,2030,8.5,orientia tsutsugamushi
dummy;min;2050;2.6,458500,-10994,dummy,min,2050,2.6,orientia tsutsugamushi
dummy;min;2050;4.5,481618,579,dummy,min,2050,4.5,orientia tsutsugamushi
dummy;min;2050;6,448404,-19282,dummy,min,2050,6,orientia tsutsugamushi
dummy;min;2050;8.5,418851,-54045,dummy,min,2050,8.5,orientia tsutsugamushi
dummy;min;2070;2.6,450105,-18574,dummy,min,2070,2.6,orientia tsutsugamushi
dummy;min;2070;4.5,479843,3526,dummy,min,2070,4.5,orientia tsutsugamushi
dummy;min;2070;6,437307,-30070,dummy,min,2070,6,orientia tsutsugamushi
dummy;min;2070;8.5,413802,-65358,dummy,min,2070,8.5,orientia tsutsugamushi
