year_RCP_group,future_value,Gain,Type,MinMax,Year,RCP,disease
clim_up;mean;2050;4.5,545155,-10139,clim_up,mean,2050,4.5,irkut
clim_up;mean;2050;6,511186,489,clim_up,mean,2050,6,irkut
clim_up;mean;2050;8.5,634287,-11971,clim_up,mean,2050,8.5,irkut
clim_up;mean;2070;2.6,611570,-12946,clim_up,mean,2070,2.6,irkut
clim_up;mean;2070;4.5,566808,-23866,clim_up,mean,2070,4.5,irkut
clim_up;mean;2070;6,563694,-2174,clim_up,mean,2070,6,irkut
clim_up;mean;2070;8.5,520883,-59325,clim_up,mean,2070,8.5,irkut
clim_up;mean;2080;2.6,373731,-10711,clim_up,mean,2080,2.6,irkut
clim_up;mean;2080;4.5,600358,-50064,clim_up,mean,2080,4.5,irkut
clim_up;mean;2080;8.5,595544,-116719,clim_up,mean,2080,8.5,irkut
clim_up;min;2030;2.6,657894,37,clim_up,min,2030,2.6,irkut
clim_up;min;2030;4.5,499296,-977,clim_up,min,2030,4.5,irkut
clim_up;min;2030;8.5,746685,170,clim_up,min,2030,8.5,irkut
clim_up;min;2050;2.6,518759,-2717,clim_up,min,2050,2.6,irkut
clim_up;min;2050;4.5,671488,-10274,clim_up,min,2050,4.5,irkut
clim_up;min;2050;6,616275,605,clim_up,min,2050,6,irkut
clim_up;min;2050;8.5,798775,-45,clim_up,min,2050,8.5,irkut
clim_up;min;2070;2.6,760155,-5702,clim_up,min,2070,2.6,irkut
clim_up;min;2070;4.5,699143,-20438,clim_up,min,2070,4.5,irkut
clim_up;min;2070;6,656751,473,clim_up,min,2070,6,irkut
clim_up;min;2070;8.5,689301,-1478,clim_up,min,2070,8.5,irkut
clim_up;min;2080;2.6,457377,-7602,clim_up,min,2080,2.6,irkut
clim_up;min;2080;4.5,769502,-26276,clim_up,min,2080,4.5,irkut
clim_up;min;2080;8.5,875251,-4349,clim_up,min,2080,8.5,irkut
dummy;max;2030;2.6,141172,-1022,dummy,max,2030,2.6,irkut
dummy;max;2030;4.5,117444,-24750,dummy,max,2030,4.5,irkut
dummy;max;2030;8.5,127621,-14573,dummy,max,2030,8.5,irkut
dummy;max;2050;2.6,100086,-42108,dummy,max,2050,2.6,irkut
dummy;max;2050;4.5,83820,-58374,dummy,max,2050,4.5,irkut
dummy;max;2050;6,140050,-2144,dummy,max,2050,6,irkut
dummy;max;2050;8.5,100418,-41776,dummy,max,2050,8.5,irkut
dummy;max;2070;2.6,91350,-50844,dummy,max,2070,2.6,irkut
dummy;max;2070;4.5,63492,-78702,dummy,max,2070,4.5,irkut
dummy;max;2070;6,136146,-6048,dummy,max,2070,6,irkut
dummy;max;2070;8.5,71394,-70800,dummy,max,2070,8.5,irkut
dummy;max;2080;2.6,55078,-87116,dummy,max,2080,2.6,irkut
dummy;max;2080;4.5,56240,-85954,dummy,max,2080,4.5,irkut
dummy;max;2080;8.5,62471,-79723,dummy,max,2080,8.5,irkut
dummy;mean;2030;2.6,879076,-4172,dummy,mean,2030,2.6,irkut
dummy;mean;2030;4.5,868472,-14776,dummy,mean,2030,4.5,irkut
dummy;mean;2030;8.5,877615,-5633,dummy,mean,2030,8.5,irkut
dummy;mean;2050;2.6,865043,-18205,dummy,mean,2050,2.6,irkut
dummy;mean;2050;4.5,852465,-30783,dummy,mean,2050,4.5,irkut
dummy;mean;2050;6,875867,-7381,dummy,mean,2050,6,irkut
dummy;mean;2050;8.5,859734,-23514,dummy,mean,2050,8.5,irkut
dummy;mean;2070;2.6,851491,-31757,dummy,mean,2070,2.6,irkut
dummy;mean;2070;4.5,818788,-64460,dummy,mean,2070,4.5,irkut
dummy;mean;2070;6,866946,-16302,dummy,mean,2070,6,irkut
dummy;mean;2070;8.5,757969,-125279,dummy,mean,2070,8.5,irkut
dummy;mean;2080;2.6,831205,-52043,dummy,mean,2080,2.6,irkut
dummy;mean;2080;4.5,787119,-96129,dummy,mean,2080,4.5,irkut
dummy;mean;2080;8.5,752583,-130665,dummy,mean,2080,8.5,irkut
dummy;min;2030;2.6,1074913,-2843,dummy,min,2030,2.6,irkut
dummy;min;2030;4.5,1066152,-11604,dummy,min,2030,4.5,irkut
dummy;min;2030;8.5,1075767,-1989,dummy,min,2030,8.5,irkut
dummy;min;2050;2.6,1060268,-17488,dummy,min,2050,2.6,irkut
dummy;min;2050;4.5,1049437,-28319,dummy,min,2050,4.5,irkut
dummy;min;2050;6,1076485,-1271,dummy,min,2050,6,irkut
dummy;min;2050;8.5,1076460,-1296,dummy,min,2050,8.5,irkut
dummy;min;2070;2.6,1063207,-14549,dummy,min,2070,2.6,irkut
dummy;min;2070;4.5,1030544,-47212,dummy,min,2070,4.5,irkut
dummy;min;2070;6,1074361,-3395,dummy,min,2070,6,irkut
dummy;min;2070;8.5,1060767,-16989,dummy,min,2070,8.5,irkut
dummy;min;2080;2.6,1034224,-43532,dummy,min,2080,2.6,irkut
dummy;min;2080;4.5,1033694,-44062,dummy,min,2080,4.5,irkut
dummy;min;2080;8.5,1072012,-5744,dummy,min,2080,8.5,irkut
lu_down;max;2030;2.6,52626,-708,lu_down,max,2030,2.6,irkut
lu_down;max;2030;4.5,62067,-22413,lu_down,max,2030,4.5,irkut
lu_down;max;2030;8.5,68962,-15253,lu_down,max,2030,8.5,irkut
lu_down;max;2050;2.6,61348,-40818,lu_down,max,2050,2.6,irkut
lu_down;max;2050;4.5,56575,-57586,lu_down,max,2050,4.5,irkut
lu_down;max;2050;6,34349,-4139,lu_down,max,2050,6,irkut
lu_down;max;2050;8.5,71795,-42386,lu_down,max,2050,8.5,irkut
lu_down;max;2070;2.6,64375,-50582,lu_down,max,2070,2.6,irkut
lu_down;max;2070;4.5,41924,-78530,lu_down,max,2070,4.5,irkut
lu_down;max;2070;6,59727,-7822,lu_down,max,2070,6,irkut
lu_down;max;2070;8.5,56244,-71149,lu_down,max,2070,8.5,irkut
