year_RCP_group,future_value,Gain,Type,MinMax,Year,RCP,disease
clim_down;max;2030;2.6,2810,-8092,clim_down,max,2030,2.6,itapua
clim_down;max;2030;4.5,2948,-7592,clim_down,max,2030,4.5,itapua
clim_down;max;2030;8.5,1040,-11468,clim_down,max,2030,8.5,itapua
clim_down;max;2050;2.6,4140,-4779,clim_down,max,2050,2.6,itapua
clim_down;max;2050;4.5,2129,-8236,clim_down,max,2050,4.5,itapua
clim_down;max;2050;6,3115,-7109,clim_down,max,2050,6,itapua
clim_down;max;2050;8.5,897,-11781,clim_down,max,2050,8.5,itapua
clim_down;max;2070;2.6,4085,-2415,clim_down,max,2070,2.6,itapua
clim_down;max;2070;4.5,2310,-8370,clim_down,max,2070,4.5,itapua
clim_down;max;2070;6,81,-13825,clim_down,max,2070,6,itapua
clim_down;max;2070;8.5,164,-13482,clim_down,max,2070,8.5,itapua
clim_down;max;2080;4.5,682,-12025,clim_down,max,2080,4.5,itapua
clim_down;max;2080;6,963,-10677,clim_down,max,2080,6,itapua
clim_down;mean;2030;2.6,4042,-8461,clim_down,mean,2030,2.6,itapua
clim_down;mean;2030;4.5,4016,-8295,clim_down,mean,2030,4.5,itapua
clim_down;mean;2030;8.5,1544,-13116,clim_down,mean,2030,8.5,itapua
clim_down;mean;2050;2.6,5146,-5235,clim_down,mean,2050,2.6,itapua
clim_down;mean;2050;4.5,3306,-8605,clim_down,mean,2050,4.5,itapua
clim_down;mean;2050;6,4471,-7274,clim_down,mean,2050,6,itapua
clim_down;mean;2050;8.5,1422,-13220,clim_down,mean,2050,8.5,itapua
clim_down;mean;2070;2.6,4415,-3302,clim_down,mean,2070,2.6,itapua
clim_down;mean;2070;4.5,3122,-9120,clim_down,mean,2070,4.5,itapua
clim_down;mean;2070;6,156,-16184,clim_down,mean,2070,6,itapua
clim_down;mean;2070;8.5,304,-15501,clim_down,mean,2070,8.5,itapua
clim_down;mean;2080;4.5,1338,-13629,clim_down,mean,2080,4.5,itapua
clim_down;mean;2080;6,1812,-11492,clim_down,mean,2080,6,itapua
clim_down;min;2030;2.6,5211,-8554,clim_down,min,2030,2.6,itapua
