year_RCP_group,future_value,Gain,Type,MinMax,Year,RCP,disease
dummy;mean;2070;2.6,821973,-136820,dummy,mean,2070,2.6,topografov
dummy;mean;2070;4.5,738349,-220444,dummy,mean,2070,4.5,topografov
dummy;mean;2070;6,686174,-272619,dummy,mean,2070,6,topografov
dummy;mean;2070;8.5,560080,-398713,dummy,mean,2070,8.5,topografov
dummy;mean;2080;2.6,812200,-146593,dummy,mean,2080,2.6,topografov
dummy;mean;2080;4.5,693309,-265484,dummy,mean,2080,4.5,topografov
dummy;mean;2080;6,669963,-288830,dummy,mean,2080,6,topografov
dummy;mean;2080;8.5,543430,-415363,dummy,mean,2080,8.5,topografov
dummy;min;2030;2.6,918454,-98221,dummy,min,2030,2.6,topografov
dummy;min;2030;4.5,892836,-123839,dummy,min,2030,4.5,topografov
dummy;min;2030;6,924461,-92214,dummy,min,2030,6,topografov
dummy;min;2030;8.5,897530,-119145,dummy,min,2030,8.5,topografov
dummy;min;2050;2.6,858267,-158408,dummy,min,2050,2.6,topografov
dummy;min;2050;4.5,800815,-215860,dummy,min,2050,4.5,topografov
dummy;min;2050;6,936110,-80565,dummy,min,2050,6,topografov
dummy;min;2050;8.5,825920,-190755,dummy,min,2050,8.5,topografov
dummy;min;2070;2.6,901150,-115525,dummy,min,2070,2.6,topografov
dummy;min;2070;4.5,820072,-196603,dummy,min,2070,4.5,topografov
dummy;min;2070;6,789787,-226888,dummy,min,2070,6,topografov
dummy;min;2070;8.5,676225,-340450,dummy,min,2070,8.5,topografov
dummy;min;2080;2.6,888240,-128435,dummy,min,2080,2.6,topografov
dummy;min;2080;4.5,783273,-233402,dummy,min,2080,4.5,topografov
dummy;min;2080;6,779021,-237654,dummy,min,2080,6,topografov
dummy;min;2080;8.5,660516,-356159,dummy,min,2080,8.5,topografov
lu_down;max;2030;2.6,17802,-8774,lu_down,max,2030,2.6,topografov
lu_down;max;2030;4.5,28858,-22718,lu_down,max,2030,4.5,topografov
lu_down;max;2030;6,21038,-15762,lu_down,max,2030,6,topografov
lu_down;max;2030;8.5,103032,-39340,lu_down,max,2030,8.5,topografov
lu_down;max;2050;2.6,27771,-24571,lu_down,max,2050,2.6,topografov
lu_down;max;2050;4.5,35715,-51895,lu_down,max,2050,4.5,topografov
lu_down;max;2050;6,33482,-21366,lu_down,max,2050,6,topografov
lu_down;max;2050;8.5,142756,-91423,lu_down,max,2050,8.5,topografov
lu_down;max;2070;2.6,52117,-29499,lu_down,max,2070,2.6,topografov
lu_down;max;2070;4.5,45777,-62475,lu_down,max,2070,4.5,topografov
lu_down;max;2070;6,6648,-58879,lu_down,max,2070,6,topografov
lu_down;max;2070;8.5,118890,-167356,lu_down,max,2070,8.5,topografov
lu_down;max;2080;2.6,57180,-33516,lu_down,max,2080,2.6,topografov
lu_down;max;2080;4.5,47045,-70119,lu_down,max,2080,4.5,topografov
lu_down;max;2080;6,8146,-62132,lu_down,max,2080,6,topografov
lu_down;max;2080;8.5,116892,-196315,lu_down,max,2080,8.5,topografov
lu_down;mean;2030;2.6,25727,-4005,lu_down,mean,2030,2.6,topografov
lu_down;mean;2030;4.5,47023,-13223,lu_down,mean,2030,4.5,topografov
lu_down;mean;2030;6,35636,-9040,lu_down,mean,2030,6,topografov
lu_down;mean;2030;8.5,134831,-25088,lu_down,mean,2030,8.5,topografov
lu_down;mean;2050;2.6,46481,-11476,lu_down,mean,2050,2.6,topografov
lu_down;mean;2050;4.5,66671,-33819,lu_down,mean,2050,4.5,topografov
lu_down;mean;2050;6,51603,-13133,lu_down,mean,2050,6,topografov
lu_down;mean;2050;8.5,196212,-65509,lu_down,mean,2050,8.5,topografov
lu_down;mean;2070;2.6,76494,-13851,lu_down,mean,2070,2.6,topografov
lu_down;mean;2070;4.5,85720,-37762,lu_down,mean,2070,4.5,topografov
lu_down;mean;2070;6,35737,-41190,lu_down,mean,2070,6,topografov
lu_down;mean;2070;8.5,165081,-158999,lu_down,mean,2070,8.5,topografov
lu_down;mean;2080;2.6,84981,-15651,lu_down,mean,2080,2.6,topografov
lu_down;mean;2080;4.5,82640,-50921,lu_down,mean,2080,4.5,topografov
lu_down;mean;2080;6,32238,-51022,lu_down,mean,2080,6,topografov
lu_down;mean;2080;8.5,168319,-187205,lu_down,mean,2080,8.5,topografov
lu_down;min;2030;2.6,29085,-3761,lu_down,min,2030,2.6,topografov
lu_down;min;2030;4.5,54669,-13362,lu_down,min,2030,4.5,topografov
lu_down;min;2030;6,44037,-8571,lu_down,min,2030,6,topografov
lu_down;min;2030;8.5,150301,-19044,lu_down,min,2030,8.5,topografov
lu_down;min;2050;2.6,53333,-10553,lu_down,min,2050,2.6,topografov
lu_down;min;2050;4.5,80698,-31130,lu_down,min,2050,4.5,topografov
lu_down;min;2050;6,61441,-13556,lu_down,min,2050,6,topografov
lu_down;min;2050;8.5,220969,-56001,lu_down,min,2050,8.5,topografov
lu_down;min;2070;2.6,85633,-12579,lu_down,min,2070,2.6,topografov
lu_down;min;2070;4.5,101622,-34523,lu_down,min,2070,4.5,topografov
lu_down;min;2070;6,57422,-31199,lu_down,min,2070,6,topografov
lu_down;min;2070;8.5,208781,-136129,lu_down,min,2070,8.5,topografov
lu_down;min;2080;2.6,94577,-15015,lu_down,min,2080,2.6,topografov
lu_down;min;2080;4.5,104617,-42226,lu_down,min,2080,4.5,topografov
lu_down;min;2080;6,57587,-38338,lu_down,min,2080,6,topografov
lu_down;min;2080;8.5,218850,-160279,lu_down,min,2080,8.5,topografov
lu_up;max;2030;2.6,54,-108,lu_up,max,2030,2.6,topografov
lu_up;max;2030;4.5,107,-671,lu_up,max,2030,4.5,topografov
lu_up;max;2030;6,707,-150,lu_up,max,2030,6,topografov
lu_up;max;2030;8.5,960,-147,lu_up,max,2030,8.5,topografov
lu_up;max;2050;2.6,14,-375,lu_up,max,2050,2.6,topografov
lu_up;max;2050;6,209,-15,lu_up,max,2050,6,topografov
lu_up;max;2050;8.5,408,-513,lu_up,max,2050,8.5,topografov
lu_up;max;2070;2.6,62,-315,lu_up,max,2070,2.6,topografov
lu_up;max;2070;6,15,-4,lu_up,max,2070,6,topografov
lu_up;max;2070;8.5,71,-626,lu_up,max,2070,8.5,topografov
lu_up;max;2080;2.6,174,-875,lu_up,max,2080,2.6,topografov
lu_up;max;2080;8.5,13,-492,lu_up,max,2080,8.5,topografov
lu_up;mean;2030;2.6,162,-8,lu_up,mean,2030,2.6,topografov
lu_up;mean;2030;4.5,778,0,lu_up,mean,2030,4.5,topografov
lu_up;mean;2030;6,849,-66,lu_up,mean,2030,6,topografov
