year_RCP_group,future_value,Gain,Type,MinMax,Year,RCP,disease
people_in_povertySSP4;min;2080;4.5,557018.996736129,-34818.7575866167,people_in_povertySSP4,min,2080,4.5,pirital
people_in_povertySSP4;min;2080;6,371000.870040061,-220836.884282685,people_in_povertySSP4,min,2080,6,pirital
people_in_povertySSP4;min;2080;8.5,411178.752528398,-180659.001794348,people_in_povertySSP4,min,2080,8.5,pirital
people_in_povertySSP5;max;2030;2.6,1968.30916109161,40.7291801804695,people_in_povertySSP5,max,2030,2.6,pirital
people_in_povertySSP5;max;2030;4.5,1969.59821744574,42.0182365346018,people_in_povertySSP5,max,2030,4.5,pirital
people_in_povertySSP5;max;2030;6,1968.70832465611,41.1283437449724,people_in_povertySSP5,max,2030,6,pirital
people_in_povertySSP5;max;2030;8.5,1545.65192745353,-381.928053457604,people_in_povertySSP5,max,2030,8.5,pirital
people_in_povertySSP5;max;2050;2.6,2720.91613705214,56.9297090360346,people_in_povertySSP5,max,2050,2.6,pirital
people_in_povertySSP5;max;2050;6,2720.91613705214,56.9297090360346,people_in_povertySSP5,max,2050,6,pirital
people_in_povertySSP5;max;2050;8.5,2720.91613705214,56.9297090360346,people_in_povertySSP5,max,2050,8.5,pirital
people_in_povertySSP5;max;2070;2.6,2388.26278979723,48.4374714452192,people_in_povertySSP5,max,2070,2.6,pirital
people_in_povertySSP5;max;2070;4.5,2388.26278979723,48.4374714452192,people_in_povertySSP5,max,2070,4.5,pirital
people_in_povertySSP5;max;2070;6,2388.26278979723,48.4374714452192,people_in_povertySSP5,max,2070,6,pirital
people_in_povertySSP5;max;2070;8.5,2388.26278979723,48.4374714452192,people_in_povertySSP5,max,2070,8.5,pirital
people_in_povertySSP5;max;2080;2.6,1918.34020381076,37.7416429703594,people_in_povertySSP5,max,2080,2.6,pirital
people_in_povertySSP5;max;2080;4.5,1918.34020381076,37.7416429703594,people_in_povertySSP5,max,2080,4.5,pirital
people_in_povertySSP5;max;2080;6,1918.34020381076,37.7416429703594,people_in_povertySSP5,max,2080,6,pirital
people_in_povertySSP5;max;2080;8.5,1918.34020381076,37.7416429703594,people_in_povertySSP5,max,2080,8.5,pirital
people_in_povertySSP5;mean;2030;2.6,36414.9459269116,-875.419920645567,people_in_povertySSP5,mean,2030,2.6,pirital
people_in_povertySSP5;mean;2030;4.5,36768.5743147517,-521.791532805539,people_in_povertySSP5,mean,2030,4.5,pirital
people_in_povertySSP5;mean;2030;6,36540.3330867748,-750.032760782386,people_in_povertySSP5,mean,2030,6,pirital
people_in_povertySSP5;mean;2030;8.5,33876.2424798974,-3414.12336765984,people_in_povertySSP5,mean,2030,8.5,pirital
people_in_povertySSP5;mean;2050;2.6,54387.9550849805,-712.135263889031,people_in_povertySSP5,mean,2050,2.6,pirital
people_in_povertySSP5;mean;2050;6,54913.5121696264,-186.578179243203,people_in_povertySSP5,mean,2050,6,pirital
people_in_povertySSP5;mean;2050;8.5,55372.0892174145,271.998868544972,people_in_povertySSP5,mean,2050,8.5,pirital
people_in_povertySSP5;mean;2070;2.6,53200.4939396196,-1085.07824229267,people_in_povertySSP5,mean,2070,2.6,pirital
people_in_povertySSP5;mean;2070;4.5,53720.5717207883,-565.000461123935,people_in_povertySSP5,mean,2070,4.5,pirital
people_in_povertySSP5;mean;2070;6,51480.919569328,-2804.65261258424,people_in_povertySSP5,mean,2070,6,pirital
people_in_povertySSP5;mean;2070;8.5,54449.7021087846,164.129926872345,people_in_povertySSP5,mean,2070,8.5,pirital
people_in_povertySSP5;mean;2080;2.6,48400.8637746397,61.9260768656532,people_in_povertySSP5,mean,2080,2.6,pirital
people_in_povertySSP5;mean;2080;4.5,47798.5667290902,-540.370968683841,people_in_povertySSP5,mean,2080,4.5,pirital
people_in_povertySSP5;mean;2080;6,47821.838652286,-517.099045487972,people_in_povertySSP5,mean,2080,6,pirital
