year_RCP_group,future_value,Gain,Type,MinMax,Year,RCP,disease
lu_down;min;2080;4.5,33,-1,lu_down,min,2080,4.5,paragonimus miyazakii
lu_down;min;2080;6,4,0,lu_down,min,2080,6,paragonimus miyazakii
lu_down;min;2080;8.5,5,0,lu_down,min,2080,8.5,paragonimus miyazakii
lu_up;max;2030;2.6,7,0,lu_up,max,2030,2.6,paragonimus miyazakii
lu_up;max;2030;4.5,120,-15,lu_up,max,2030,4.5,paragonimus miyazakii
lu_up;max;2030;6,25,0,lu_up,max,2030,6,paragonimus miyazakii
lu_up;max;2030;8.5,153,-8,lu_up,max,2030,8.5,paragonimus miyazakii
lu_up;max;2050;8.5,16,0,lu_up,max,2050,8.5,paragonimus miyazakii
lu_up;max;2070;2.6,241,-214,lu_up,max,2070,2.6,paragonimus miyazakii
lu_up;max;2070;8.5,11,0,lu_up,max,2070,8.5,paragonimus miyazakii
lu_up;max;2080;2.6,228,-232,lu_up,max,2080,2.6,paragonimus miyazakii
lu_up;max;2080;6,19,-1,lu_up,max,2080,6,paragonimus miyazakii
lu_up;max;2080;8.5,11,0,lu_up,max,2080,8.5,paragonimus miyazakii
lu_up;mean;2030;2.6,6,0,lu_up,mean,2030,2.6,paragonimus miyazakii
lu_up;mean;2030;4.5,75,-42,lu_up,mean,2030,4.5,paragonimus miyazakii
lu_up;mean;2030;6,22,-2,lu_up,mean,2030,6,paragonimus miyazakii
lu_up;mean;2030;8.5,109,-28,lu_up,mean,2030,8.5,paragonimus miyazakii
lu_up;mean;2050;8.5,14,-1,lu_up,mean,2050,8.5,paragonimus miyazakii
lu_up;mean;2070;2.6,141,-272,lu_up,mean,2070,2.6,paragonimus miyazakii
lu_up;mean;2070;8.5,9,-1,lu_up,mean,2070,8.5,paragonimus miyazakii
lu_up;mean;2080;2.6,43,-375,lu_up,mean,2080,2.6,paragonimus miyazakii
lu_up;mean;2080;6,19,0,lu_up,mean,2080,6,paragonimus miyazakii
lu_up;mean;2080;8.5,9,-1,lu_up,mean,2080,8.5,paragonimus miyazakii
lu_up;min;2030;2.6,6,0,lu_up,min,2030,2.6,paragonimus miyazakii
lu_up;min;2030;4.5,96,-30,lu_up,min,2030,4.5,paragonimus miyazakii
lu_up;min;2030;6,23,-1,lu_up,min,2030,6,paragonimus miyazakii
lu_up;min;2030;8.5,129,-20,lu_up,min,2030,8.5,paragonimus miyazakii
lu_up;min;2050;8.5,15,0,lu_up,min,2050,8.5,paragonimus miyazakii
lu_up;min;2070;2.6,178,-255,lu_up,min,2070,2.6,paragonimus miyazakii
lu_up;min;2070;8.5,9,-1,lu_up,min,2070,8.5,paragonimus miyazakii
lu_up;min;2080;2.6,94,-344,lu_up,min,2080,2.6,paragonimus miyazakii
lu_up;min;2080;6,19,0,lu_up,min,2080,6,paragonimus miyazakii
lu_up;min;2080;8.5,9,-1,lu_up,min,2080,8.5,paragonimus miyazakii
people_in_povertySSP1;max;2030;2.6,4690.91054043396,-66.3341199781407,people_in_povertySSP1,max,2030,2.6,paragonimus miyazakii
people_in_povertySSP1;max;2030;4.5,4341.66476281132,-415.579897600778,people_in_povertySSP1,max,2030,4.5,paragonimus miyazakii
people_in_povertySSP1;max;2030;6,4729.10201314156,-28.1426472705434,people_in_povertySSP1,max,2030,6,paragonimus miyazakii
people_in_povertySSP1;max;2030;8.5,4596.34705913099,-160.897601281113,people_in_povertySSP1,max,2030,8.5,paragonimus miyazakii
people_in_povertySSP1;max;2050;2.6,12609.6048099103,0,people_in_povertySSP1,max,2050,2.6,paragonimus miyazakii
people_in_povertySSP1;max;2050;4.5,12609.6048099103,0,people_in_povertySSP1,max,2050,4.5,paragonimus miyazakii
people_in_povertySSP1;max;2050;6,12546.2675957681,-63.3372141421642,people_in_povertySSP1,max,2050,6,paragonimus miyazakii
people_in_povertySSP1;max;2050;8.5,12507.4710227409,-102.13378716935,people_in_povertySSP1,max,2050,8.5,paragonimus miyazakii
