year_RCP_group,future_value,Gain,Type,MinMax,Year,RCP,disease
clim_down;max;2030;2.6,22900,-19708,clim_down,max,2030,2.6,francisella tularensis tularensis
clim_down;max;2030;4.5,24448,-28905,clim_down,max,2030,4.5,francisella tularensis tularensis
clim_down;max;2030;6,30982,-20050,clim_down,max,2030,6,francisella tularensis tularensis
clim_down;max;2030;8.5,26869,-30147,clim_down,max,2030,8.5,francisella tularensis tularensis
clim_down;max;2050;2.6,22956,-21705,clim_down,max,2050,2.6,francisella tularensis tularensis
clim_down;max;2050;4.5,22010,-54390,clim_down,max,2050,4.5,francisella tularensis tularensis
clim_down;max;2050;6,40271,-36673,clim_down,max,2050,6,francisella tularensis tularensis
clim_down;max;2050;8.5,28197,-71942,clim_down,max,2050,8.5,francisella tularensis tularensis
clim_down;max;2070;2.6,33942,-32361,clim_down,max,2070,2.6,francisella tularensis tularensis
clim_down;max;2070;4.5,27546,-62884,clim_down,max,2070,4.5,francisella tularensis tularensis
clim_down;max;2070;6,32892,-43566,clim_down,max,2070,6,francisella tularensis tularensis
clim_down;max;2070;8.5,9497,-100786,clim_down,max,2070,8.5,francisella tularensis tularensis
clim_down;max;2080;2.6,29414,-27484,clim_down,max,2080,2.6,francisella tularensis tularensis
clim_down;max;2080;4.5,18788,-54477,clim_down,max,2080,4.5,francisella tularensis tularensis
clim_down;max;2080;6,22074,-58298,clim_down,max,2080,6,francisella tularensis tularensis
clim_down;max;2080;8.5,8072,-101909,clim_down,max,2080,8.5,francisella tularensis tularensis
clim_down;mean;2030;2.6,74209,-57809,clim_down,mean,2030,2.6,francisella tularensis tularensis
clim_down;mean;2030;4.5,73455,-67296,clim_down,mean,2030,4.5,francisella tularensis tularensis
clim_down;mean;2030;6,81676,-51575,clim_down,mean,2030,6,francisella tularensis tularensis
clim_down;mean;2030;8.5,75609,-73636,clim_down,mean,2030,8.5,francisella tularensis tularensis
clim_down;mean;2050;2.6,70321,-52372,clim_down,mean,2050,2.6,francisella tularensis tularensis
clim_down;mean;2050;4.5,80182,-100146,clim_down,mean,2050,4.5,francisella tularensis tularensis
clim_down;mean;2050;6,102466,-81100,clim_down,mean,2050,6,francisella tularensis tularensis
clim_down;mean;2050;8.5,107827,-140153,clim_down,mean,2050,8.5,francisella tularensis tularensis
clim_down;mean;2070;2.6,86575,-78202,clim_down,mean,2070,2.6,francisella tularensis tularensis
clim_down;mean;2070;4.5,74901,-147234,clim_down,mean,2070,4.5,francisella tularensis tularensis
clim_down;mean;2070;6,94083,-99235,clim_down,mean,2070,6,francisella tularensis tularensis
clim_down;mean;2070;8.5,69234,-206610,clim_down,mean,2070,8.5,francisella tularensis tularensis
clim_down;mean;2080;2.6,81637,-69949,clim_down,mean,2080,2.6,francisella tularensis tularensis
clim_down;mean;2080;4.5,63937,-128892,clim_down,mean,2080,4.5,francisella tularensis tularensis
clim_down;mean;2080;6,86674,-127083,clim_down,mean,2080,6,francisella tularensis tularensis
clim_down;mean;2080;8.5,65420,-198979,clim_down,mean,2080,8.5,francisella tularensis tularensis
clim_down;min;2030;2.6,182956,-113645,clim_down,min,2030,2.6,francisella tularensis tularensis
clim_down;min;2030;4.5,181129,-113550,clim_down,min,2030,4.5,francisella tularensis tularensis
clim_down;min;2030;6,184488,-100389,clim_down,min,2030,6,francisella tularensis tularensis
clim_down;min;2030;8.5,198786,-101008,clim_down,min,2030,8.5,francisella tularensis tularensis
clim_down;min;2050;2.6,158719,-102981,clim_down,min,2050,2.6,francisella tularensis tularensis
clim_down;min;2050;4.5,196411,-135487,clim_down,min,2050,4.5,francisella tularensis tularensis
clim_down;min;2050;6,213565,-97653,clim_down,min,2050,6,francisella tularensis tularensis
clim_down;min;2050;8.5,278933,-170504,clim_down,min,2050,8.5,francisella tularensis tularensis
clim_down;min;2070;2.6,197943,-132856,clim_down,min,2070,2.6,francisella tularensis tularensis
clim_down;min;2070;4.5,216919,-186471,clim_down,min,2070,4.5,francisella tularensis tularensis
clim_down;min;2070;6,228591,-140738,clim_down,min,2070,6,francisella tularensis tularensis
clim_down;min;2070;8.5,239590,-272475,clim_down,min,2070,8.5,francisella tularensis tularensis
clim_down;min;2080;2.6,184575,-131115,clim_down,min,2080,2.6,francisella tularensis tularensis
clim_down;min;2080;4.5,184615,-210155,clim_down,min,2080,4.5,francisella tularensis tularensis
clim_down;min;2080;6,230347,-163525,clim_down,min,2080,6,francisella tularensis tularensis
clim_down;min;2080;8.5,226396,-250768,clim_down,min,2080,8.5,francisella tularensis tularensis
clim_up;max;2030;2.6,10371,1311,clim_up,max,2030,2.6,francisella tularensis tularensis
clim_up;max;2030;4.5,8717,882,clim_up,max,2030,4.5,francisella tularensis tularensis
clim_up;max;2030;6,18960,2346,clim_up,max,2030,6,francisella tularensis tularensis
clim_up;max;2030;8.5,4673,230,clim_up,max,2030,8.5,francisella tularensis tularensis
