year_RCP_group,future_value,Gain,Type,MinMax,Year,RCP,disease
clim_down;max;2030;2.6,23782,-28068,clim_down,max,2030,2.6,baylisascaris procyonis
clim_down;max;2030;4.5,56147,-43795,clim_down,max,2030,4.5,baylisascaris procyonis
clim_down;max;2030;6,39054,-35249,clim_down,max,2030,6,baylisascaris procyonis
clim_down;max;2030;8.5,32235,-29700,clim_down,max,2030,8.5,baylisascaris procyonis
clim_down;max;2050;2.6,20934,-24817,clim_down,max,2050,2.6,baylisascaris procyonis
clim_down;max;2050;4.5,49388,-39564,clim_down,max,2050,4.5,baylisascaris procyonis
clim_down;max;2050;6,27316,-32757,clim_down,max,2050,6,baylisascaris procyonis
clim_down;max;2050;8.5,30736,-35435,clim_down,max,2050,8.5,baylisascaris procyonis
clim_down;max;2070;2.6,32358,-32582,clim_down,max,2070,2.6,baylisascaris procyonis
clim_down;max;2070;4.5,24449,-31270,clim_down,max,2070,4.5,baylisascaris procyonis
clim_down;max;2070;6,29007,-36418,clim_down,max,2070,6,baylisascaris procyonis
clim_down;max;2070;8.5,31533,-36426,clim_down,max,2070,8.5,baylisascaris procyonis
clim_down;max;2080;2.6,37237,-30024,clim_down,max,2080,2.6,baylisascaris procyonis
clim_down;max;2080;4.5,35020,-30224,clim_down,max,2080,4.5,baylisascaris procyonis
clim_down;max;2080;6,37673,-41701,clim_down,max,2080,6,baylisascaris procyonis
clim_down;max;2080;8.5,75986,-52417,clim_down,max,2080,8.5,baylisascaris procyonis
clim_down;mean;2030;2.6,33237,-21486,clim_down,mean,2030,2.6,baylisascaris procyonis
clim_down;mean;2030;4.5,76298,-29132,clim_down,mean,2030,4.5,baylisascaris procyonis
clim_down;mean;2030;6,51356,-27241,clim_down,mean,2030,6,baylisascaris procyonis
clim_down;mean;2030;8.5,44270,-20918,clim_down,mean,2030,8.5,baylisascaris procyonis
clim_down;mean;2050;2.6,29791,-18823,clim_down,mean,2050,2.6,baylisascaris procyonis
clim_down;mean;2050;4.5,62831,-29308,clim_down,mean,2050,4.5,baylisascaris procyonis
clim_down;mean;2050;6,41182,-22350,clim_down,mean,2050,6,baylisascaris procyonis
clim_down;mean;2050;8.5,41676,-28087,clim_down,mean,2050,8.5,baylisascaris procyonis
clim_down;mean;2070;2.6,44340,-23904,clim_down,mean,2070,2.6,baylisascaris procyonis
clim_down;mean;2070;4.5,35014,-23575,clim_down,mean,2070,4.5,baylisascaris procyonis
clim_down;mean;2070;6,40418,-27945,clim_down,mean,2070,6,baylisascaris procyonis
clim_down;mean;2070;8.5,43116,-27999,clim_down,mean,2070,8.5,baylisascaris procyonis
clim_down;mean;2080;2.6,48923,-21423,clim_down,mean,2080,2.6,baylisascaris procyonis
clim_down;mean;2080;4.5,46548,-21841,clim_down,mean,2080,4.5,baylisascaris procyonis
clim_down;mean;2080;6,52966,-30089,clim_down,mean,2080,6,baylisascaris procyonis
clim_down;mean;2080;8.5,94435,-36934,clim_down,mean,2080,8.5,baylisascaris procyonis
clim_down;min;2030;2.6,40014,-16496,clim_down,min,2030,2.6,baylisascaris procyonis
clim_down;min;2030;4.5,89469,-21430,clim_down,min,2030,4.5,baylisascaris procyonis
clim_down;min;2030;6,63154,-21101,clim_down,min,2030,6,baylisascaris procyonis
clim_down;min;2030;8.5,52427,-15137,clim_down,min,2030,8.5,baylisascaris procyonis
clim_down;min;2050;2.6,36176,-14369,clim_down,min,2050,2.6,baylisascaris procyonis
clim_down;min;2050;4.5,73928,-20804,clim_down,min,2050,4.5,baylisascaris procyonis
clim_down;min;2050;6,49257,-16745,clim_down,min,2050,6,baylisascaris procyonis
