year_RCP_group,future_value,Gain,Type,MinMax,Year,RCP,disease
clim_up;mean;2030;2.6,275756,1436,clim_up,mean,2030,2.6,penicillium marneffi
clim_up;mean;2030;4.5,262876,1448,clim_up,mean,2030,4.5,penicillium marneffi
clim_up;mean;2030;6,274167,1704,clim_up,mean,2030,6,penicillium marneffi
clim_up;mean;2030;8.5,306954,1747,clim_up,mean,2030,8.5,penicillium marneffi
clim_up;mean;2050;2.6,266162,1342,clim_up,mean,2050,2.6,penicillium marneffi
clim_up;mean;2050;4.5,291308,1795,clim_up,mean,2050,4.5,penicillium marneffi
clim_up;mean;2050;6,242830,1047,clim_up,mean,2050,6,penicillium marneffi
clim_up;mean;2050;8.5,360870,1931,clim_up,mean,2050,8.5,penicillium marneffi
clim_up;mean;2070;2.6,290384,1478,clim_up,mean,2070,2.6,penicillium marneffi
clim_up;mean;2070;4.5,356940,2069,clim_up,mean,2070,4.5,penicillium marneffi
clim_up;mean;2070;6,273775,1063,clim_up,mean,2070,6,penicillium marneffi
clim_up;mean;2070;8.5,393143,2081,clim_up,mean,2070,8.5,penicillium marneffi
clim_up;mean;2080;2.6,340746,1774,clim_up,mean,2080,2.6,penicillium marneffi
clim_up;mean;2080;4.5,337302,1944,clim_up,mean,2080,4.5,penicillium marneffi
clim_up;mean;2080;6,384107,2037,clim_up,mean,2080,6,penicillium marneffi
clim_up;mean;2080;8.5,384540,2081,clim_up,mean,2080,8.5,penicillium marneffi
clim_up;min;2030;2.6,365252,936,clim_up,min,2030,2.6,penicillium marneffi
clim_up;min;2030;4.5,358172,907,clim_up,min,2030,4.5,penicillium marneffi
clim_up;min;2030;6,367255,1532,clim_up,min,2030,6,penicillium marneffi
clim_up;min;2030;8.5,392492,895,clim_up,min,2030,8.5,penicillium marneffi
clim_up;min;2050;2.6,331178,729,clim_up,min,2050,2.6,penicillium marneffi
clim_up;min;2050;4.5,387321,1039,clim_up,min,2050,4.5,penicillium marneffi
clim_up;min;2050;6,330396,1049,clim_up,min,2050,6,penicillium marneffi
clim_up;min;2050;8.5,486454,1159,clim_up,min,2050,8.5,penicillium marneffi
clim_up;min;2070;2.6,377770,206,clim_up,min,2070,2.6,penicillium marneffi
clim_up;min;2070;4.5,499152,881,clim_up,min,2070,4.5,penicillium marneffi
clim_up;min;2070;6,368845,907,clim_up,min,2070,6,penicillium marneffi
clim_up;min;2070;8.5,529396,900,clim_up,min,2070,8.5,penicillium marneffi
clim_up;min;2080;2.6,476479,1032,clim_up,min,2080,2.6,penicillium marneffi
clim_up;min;2080;4.5,447046,-2710,clim_up,min,2080,4.5,penicillium marneffi
clim_up;min;2080;6,531349,1229,clim_up,min,2080,6,penicillium marneffi
