year_RCP_group,future_value,Gain,Type,MinMax,Year,RCP,disease
clim_down;max;2030;2.6,28502,-15374,clim_down,max,2030,2.6,trypanosoma brucei gambinese
clim_down;max;2030;4.5,32165,-17447,clim_down,max,2030,4.5,trypanosoma brucei gambinese
clim_down;max;2030;6,36137,-11174,clim_down,max,2030,6,trypanosoma brucei gambinese
clim_down;max;2030;8.5,27440,-18237,clim_down,max,2030,8.5,trypanosoma brucei gambinese
clim_down;max;2050;2.6,35025,-15882,clim_down,max,2050,2.6,trypanosoma brucei gambinese
clim_down;max;2050;4.5,35837,-12752,clim_down,max,2050,4.5,trypanosoma brucei gambinese
clim_down;max;2050;6,39699,-9519,clim_down,max,2050,6,trypanosoma brucei gambinese
clim_down;max;2050;8.5,58547,-32528,clim_down,max,2050,8.5,trypanosoma brucei gambinese
clim_down;max;2070;2.6,32582,-9066,clim_down,max,2070,2.6,trypanosoma brucei gambinese
clim_down;max;2070;4.5,58303,-28324,clim_down,max,2070,4.5,trypanosoma brucei gambinese
clim_down;max;2070;6,47688,-16291,clim_down,max,2070,6,trypanosoma brucei gambinese
clim_down;max;2070;8.5,60080,-45602,clim_down,max,2070,8.5,trypanosoma brucei gambinese
clim_down;max;2080;2.6,35771,-14746,clim_down,max,2080,2.6,trypanosoma brucei gambinese
clim_down;max;2080;4.5,45423,-20515,clim_down,max,2080,4.5,trypanosoma brucei gambinese
clim_down;max;2080;6,58055,-23977,clim_down,max,2080,6,trypanosoma brucei gambinese
clim_down;max;2080;8.5,60712,-52115,clim_down,max,2080,8.5,trypanosoma brucei gambinese
clim_down;mean;2030;2.6,91192,-5891,clim_down,mean,2030,2.6,trypanosoma brucei gambinese
clim_down;mean;2030;4.5,90341,-2397,clim_down,mean,2030,4.5,trypanosoma brucei gambinese
clim_down;mean;2030;6,82471,-89,clim_down,mean,2030,6,trypanosoma brucei gambinese
clim_down;mean;2030;8.5,71941,-349,clim_down,mean,2030,8.5,trypanosoma brucei gambinese
clim_down;mean;2050;2.6,86611,-1141,clim_down,mean,2050,2.6,trypanosoma brucei gambinese
clim_down;mean;2050;4.5,91246,-4936,clim_down,mean,2050,4.5,trypanosoma brucei gambinese
clim_down;mean;2050;6,84038,-226,clim_down,mean,2050,6,trypanosoma brucei gambinese
clim_down;mean;2050;8.5,138971,-4420,clim_down,mean,2050,8.5,trypanosoma brucei gambinese
clim_down;mean;2070;2.6,75999,-122,clim_down,mean,2070,2.6,trypanosoma brucei gambinese
clim_down;mean;2070;4.5,167378,-11912,clim_down,mean,2070,4.5,trypanosoma brucei gambinese
clim_down;mean;2070;6,99883,-1326,clim_down,mean,2070,6,trypanosoma brucei gambinese
clim_down;mean;2070;8.5,205435,-8961,clim_down,mean,2070,8.5,trypanosoma brucei gambinese
clim_down;mean;2080;2.6,108105,-5008,clim_down,mean,2080,2.6,trypanosoma brucei gambinese
clim_down;mean;2080;4.5,119403,-373,clim_down,mean,2080,4.5,trypanosoma brucei gambinese
clim_down;mean;2080;6,129575,-446,clim_down,mean,2080,6,trypanosoma brucei gambinese
clim_down;mean;2080;8.5,177351,-11489,clim_down,mean,2080,8.5,trypanosoma brucei gambinese
clim_down;min;2030;2.6,109218,-154,clim_down,min,2030,2.6,trypanosoma brucei gambinese
clim_down;min;2030;4.5,103669,-44,clim_down,min,2030,4.5,trypanosoma brucei gambinese
clim_down;min;2030;6,85448,-13,clim_down,min,2030,6,trypanosoma brucei gambinese
clim_down;min;2030;8.5,79028,-187,clim_down,min,2030,8.5,trypanosoma brucei gambinese
clim_down;min;2050;2.6,95448,-52,clim_down,min,2050,2.6,trypanosoma brucei gambinese
clim_down;min;2050;4.5,110215,-57,clim_down,min,2050,4.5,trypanosoma brucei gambinese
clim_down;min;2050;6,90043,-11,clim_down,min,2050,6,trypanosoma brucei gambinese
clim_down;min;2050;8.5,156959,-422,clim_down,min,2050,8.5,trypanosoma brucei gambinese
clim_down;min;2070;2.6,79511,-23,clim_down,min,2070,2.6,trypanosoma brucei gambinese
clim_down;min;2070;4.5,194189,-44,clim_down,min,2070,4.5,trypanosoma brucei gambinese
clim_down;min;2070;6,113680,-97,clim_down,min,2070,6,trypanosoma brucei gambinese
clim_down;min;2070;8.5,226878,-309,clim_down,min,2070,8.5,trypanosoma brucei gambinese
clim_down;min;2080;2.6,129634,-307,clim_down,min,2080,2.6,trypanosoma brucei gambinese
clim_down;min;2080;4.5,120425,-131,clim_down,min,2080,4.5,trypanosoma brucei gambinese
clim_down;min;2080;6,136029,-126,clim_down,min,2080,6,trypanosoma brucei gambinese
clim_down;min;2080;8.5,201398,-381,clim_down,min,2080,8.5,trypanosoma brucei gambinese
clim_up;max;2030;2.6,36773,5472,clim_up,max,2030,2.6,trypanosoma brucei gambinese
clim_up;max;2030;4.5,31654,5891,clim_up,max,2030,4.5,trypanosoma brucei gambinese
clim_up;max;2030;6,22993,4626,clim_up,max,2030,6,trypanosoma brucei gambinese
clim_up;max;2030;8.5,25798,3868,clim_up,max,2030,8.5,trypanosoma brucei gambinese
clim_up;max;2050;2.6,33127,8968,clim_up,max,2050,2.6,trypanosoma brucei gambinese
clim_up;max;2050;4.5,27439,4818,clim_up,max,2050,4.5,trypanosoma brucei gambinese
clim_up;max;2050;6,28405,6182,clim_up,max,2050,6,trypanosoma brucei gambinese
clim_up;max;2050;8.5,20888,5935,clim_up,max,2050,8.5,trypanosoma brucei gambinese
clim_up;max;2070;2.6,24037,3802,clim_up,max,2070,2.6,trypanosoma brucei gambinese
clim_up;max;2070;4.5,21567,5079,clim_up,max,2070,4.5,trypanosoma brucei gambinese
clim_up;max;2070;6,34897,6986,clim_up,max,2070,6,trypanosoma brucei gambinese
clim_up;max;2070;8.5,19098,5163,clim_up,max,2070,8.5,trypanosoma brucei gambinese
clim_up;max;2080;2.6,33627,5966,clim_up,max,2080,2.6,trypanosoma brucei gambinese
clim_up;max;2080;4.5,33248,4925,clim_up,max,2080,4.5,trypanosoma brucei gambinese
clim_up;max;2080;6,23307,3922,clim_up,max,2080,6,trypanosoma brucei gambinese
clim_up;max;2080;8.5,17729,5418,clim_up,max,2080,8.5,trypanosoma brucei gambinese
clim_up;mean;2030;2.6,77697,3,clim_up,mean,2030,2.6,trypanosoma brucei gambinese
clim_up;mean;2030;4.5,63878,3,clim_up,mean,2030,4.5,trypanosoma brucei gambinese
clim_up;mean;2030;6,56290,6,clim_up,mean,2030,6,trypanosoma brucei gambinese
clim_up;mean;2030;8.5,84818,6,clim_up,mean,2030,8.5,trypanosoma brucei gambinese
clim_up;mean;2050;2.6,76681,5,clim_up,mean,2050,2.6,trypanosoma brucei gambinese
clim_up;mean;2050;4.5,63886,9,clim_up,mean,2050,4.5,trypanosoma brucei gambinese
clim_up;mean;2050;6,62809,4,clim_up,mean,2050,6,trypanosoma brucei gambinese
clim_up;mean;2050;8.5,75482,3,clim_up,mean,2050,8.5,trypanosoma brucei gambinese
clim_up;mean;2070;2.6,61142,5,clim_up,mean,2070,2.6,trypanosoma brucei gambinese
clim_up;mean;2070;4.5,63022,1,clim_up,mean,2070,4.5,trypanosoma brucei gambinese
clim_up;mean;2070;6,83661,8,clim_up,mean,2070,6,trypanosoma brucei gambinese
clim_up;mean;2070;8.5,64755,1,clim_up,mean,2070,8.5,trypanosoma brucei gambinese
clim_up;mean;2080;2.6,66495,4,clim_up,mean,2080,2.6,trypanosoma brucei gambinese
clim_up;mean;2080;4.5,88646,9,clim_up,mean,2080,4.5,trypanosoma brucei gambinese
clim_up;mean;2080;6,71630,24,clim_up,mean,2080,6,trypanosoma brucei gambinese
clim_up;mean;2080;8.5,82170,5,clim_up,mean,2080,8.5,trypanosoma brucei gambinese
clim_up;min;2030;2.6,77876,0,clim_up,min,2030,2.6,trypanosoma brucei gambinese
clim_up;min;2030;4.5,63944,0,clim_up,min,2030,4.5,trypanosoma brucei gambinese
clim_up;min;2030;6,59194,0,clim_up,min,2030,6,trypanosoma brucei gambinese
clim_up;min;2030;8.5,88694,0,clim_up,min,2030,8.5,trypanosoma brucei gambinese
clim_up;min;2050;2.6,79228,0,clim_up,min,2050,2.6,trypanosoma brucei gambinese
clim_up;min;2050;4.5,64077,1,clim_up,min,2050,4.5,trypanosoma brucei gambinese
clim_up;min;2050;6,63246,0,clim_up,min,2050,6,trypanosoma brucei gambinese
clim_up;min;2050;8.5,76139,0,clim_up,min,2050,8.5,trypanosoma brucei gambinese
clim_up;min;2070;2.6,62611,2,clim_up,min,2070,2.6,trypanosoma brucei gambinese
clim_up;min;2070;4.5,63330,0,clim_up,min,2070,4.5,trypanosoma brucei gambinese
clim_up;min;2070;6,83859,0,clim_up,min,2070,6,trypanosoma brucei gambinese
clim_up;min;2070;8.5,66257,0,clim_up,min,2070,8.5,trypanosoma brucei gambinese
clim_up;min;2080;2.6,66627,0,clim_up,min,2080,2.6,trypanosoma brucei gambinese
clim_up;min;2080;4.5,104897,0,clim_up,min,2080,4.5,trypanosoma brucei gambinese
clim_up;min;2080;6,72211,17,clim_up,min,2080,6,trypanosoma brucei gambinese
clim_up;min;2080;8.5,82587,2,clim_up,min,2080,8.5,trypanosoma brucei gambinese
dummy;max;2030;2.6,181573,-18912,dummy,max,2030,2.6,trypanosoma brucei gambinese
dummy;max;2030;4.5,188329,-12156,dummy,max,2030,4.5,trypanosoma brucei gambinese
dummy;max;2030;6,189316,-11169,dummy,max,2030,6,trypanosoma brucei gambinese
dummy;max;2030;8.5,176704,-23781,dummy,max,2030,8.5,trypanosoma brucei gambinese
dummy;max;2050;2.6,189079,-11406,dummy,max,2050,2.6,trypanosoma brucei gambinese
dummy;max;2050;4.5,192094,-8391,dummy,max,2050,4.5,trypanosoma brucei gambinese
dummy;max;2050;6,196348,-4137,dummy,max,2050,6,trypanosoma brucei gambinese
dummy;max;2050;8.5,162730,-37755,dummy,max,2050,8.5,trypanosoma brucei gambinese
dummy;max;2070;2.6,191898,-8587,dummy,max,2070,2.6,trypanosoma brucei gambinese
dummy;max;2070;4.5,175465,-25020,dummy,max,2070,4.5,trypanosoma brucei gambinese
dummy;max;2070;6,191489,-8996,dummy,max,2070,6,trypanosoma brucei gambinese
dummy;max;2070;8.5,153409,-47076,dummy,max,2070,8.5,trypanosoma brucei gambinese
dummy;max;2080;2.6,190461,-10024,dummy,max,2080,2.6,trypanosoma brucei gambinese
dummy;max;2080;4.5,187876,-12609,dummy,max,2080,4.5,trypanosoma brucei gambinese
dummy;max;2080;6,180860,-19625,dummy,max,2080,6,trypanosoma brucei gambinese
dummy;max;2080;8.5,147229,-53256,dummy,max,2080,8.5,trypanosoma brucei gambinese
dummy;mean;2030;2.6,602425,-10830,dummy,mean,2030,2.6,trypanosoma brucei gambinese
dummy;mean;2030;4.5,606513,-6742,dummy,mean,2030,4.5,trypanosoma brucei gambinese
dummy;mean;2030;6,613105,-150,dummy,mean,2030,6,trypanosoma brucei gambinese
dummy;mean;2030;8.5,612254,-1001,dummy,mean,2030,8.5,trypanosoma brucei gambinese
dummy;mean;2050;2.6,609733,-3522,dummy,mean,2050,2.6,trypanosoma brucei gambinese
dummy;mean;2050;4.5,602928,-10327,dummy,mean,2050,4.5,trypanosoma brucei gambinese
dummy;mean;2050;6,610554,-2701,dummy,mean,2050,6,trypanosoma brucei gambinese
dummy;mean;2050;8.5,602273,-10982,dummy,mean,2050,8.5,trypanosoma brucei gambinese
dummy;mean;2070;2.6,612226,-1029,dummy,mean,2070,2.6,trypanosoma brucei gambinese
dummy;mean;2070;4.5,594068,-19187,dummy,mean,2070,4.5,trypanosoma brucei gambinese
dummy;mean;2070;6,608064,-5191,dummy,mean,2070,6,trypanosoma brucei gambinese
dummy;mean;2070;8.5,594910,-18345,dummy,mean,2070,8.5,trypanosoma brucei gambinese
dummy;mean;2080;2.6,601631,-11624,dummy,mean,2080,2.6,trypanosoma brucei gambinese
dummy;mean;2080;4.5,612913,-342,dummy,mean,2080,4.5,trypanosoma brucei gambinese
dummy;mean;2080;6,610962,-2293,dummy,mean,2080,6,trypanosoma brucei gambinese
dummy;mean;2080;8.5,590152,-23103,dummy,mean,2080,8.5,trypanosoma brucei gambinese
dummy;min;2030;2.6,783334,-5606,dummy,min,2030,2.6,trypanosoma brucei gambinese
dummy;min;2030;4.5,784918,-275,dummy,min,2030,4.5,trypanosoma brucei gambinese
