disease_name,active_source_pathogens,network_pathogen,pathogen_tax_ids,host,host_tax_id,host_class,host_order,host_family,in_gibb_etal,in_empres_i,priority_prototype_status,active_scope_reason,network_pathogen_raw_examples,disease_name_raw_examples,detection_method_examples,main_source_examples,source_row_count,is_human,is_livestock_like,is_bird,is_rodent,is_bat,is_primate,host_role_candidate,candidate_basis,role_confidence,needs_manual_review,review_priority
Influenza (H5N1 avian influenza),Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus influenzae (H5N1),2955291,Aythya baeri,1177618,aves,anseriformes,anatidae,TRUE,TRUE,both,in_gibb_etal=TRUE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Alphainfluenzavirus influenzae (H5N1),Influenza (H5N1 avian influenza),PCR/Sequencing,VIRION,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,medium_ecology_triage
Influenza (H5N1 avian influenza),Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus influenzae (H5N1),11320; 2955291,Aythya collaris,189535,aves,anseriformes,anatidae,TRUE,TRUE,both,in_gibb_etal=TRUE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Alphainfluenzavirus influenzae (H5N1),Influenza (H5N1 avian influenza),PCR/Sequencing,VIRION,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,medium_ecology_triage
Influenza (H5N1 avian influenza),Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus influenzae (H5N1),11320; 2955291,Aythya ferina,219593,aves,anseriformes,anatidae,TRUE,TRUE,both,in_gibb_etal=TRUE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Alphainfluenzavirus influenzae (H5N1),Influenza (H5N1 avian influenza),PCR/Sequencing,VIRION,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,medium_ecology_triage
Influenza (H5N1 avian influenza),Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus influenzae (H5N1),11320; 2955291,Aythya fuligula,219594,aves,anseriformes,anatidae,TRUE,TRUE,both,in_gibb_etal=TRUE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Alphainfluenzavirus influenzae (H5N1),Influenza (H5N1 avian influenza),PCR/Sequencing,VIRION,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,medium_ecology_triage
Influenza (H5N1 avian influenza),Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus influenzae (H5N1),2955291,Aythya marila,189534,aves,anseriformes,anatidae,TRUE,TRUE,both,in_gibb_etal=TRUE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Alphainfluenzavirus influenzae (H5N1),Influenza (H5N1 avian influenza),PCR/Sequencing,VIRION,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,medium_ecology_triage
Influenza (H5N1 avian influenza),Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus influenzae (H5N1),2955291,Aythya nyroca,197939,aves,anseriformes,anatidae,TRUE,TRUE,both,in_gibb_etal=TRUE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Alphainfluenzavirus influenzae (H5N1),Influenza (H5N1 avian influenza),PCR/Sequencing,VIRION,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,medium_ecology_triage
Influenza (H5N1 avian influenza),Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus influenzae (H5N1),2955291,Aythya valisineria,110915,aves,anseriformes,anatidae,TRUE,TRUE,both,in_gibb_etal=TRUE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Alphainfluenzavirus influenzae (H5N1),Influenza (H5N1 avian influenza),PCR/Sequencing,VIRION,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,medium_ecology_triage
Influenza (H5N1 avian influenza),Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus influenzae (H5N1),2955291,Branta bernicla,184712,aves,anseriformes,anatidae,TRUE,TRUE,both,in_gibb_etal=TRUE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Alphainfluenzavirus influenzae (H5N1),Influenza (H5N1 avian influenza),PCR/Sequencing,VIRION,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,medium_ecology_triage
Influenza (H5N1 avian influenza),Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus influenzae (H5N1),11320; 2955291,Branta canadensis,8853,aves,anseriformes,anatidae,TRUE,TRUE,both,in_gibb_etal=TRUE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Alphainfluenzavirus influenzae (H5N1),Influenza (H5N1 avian influenza),Isolation/Observation; PCR/Sequencing; PCR/Sequencing,VIRION,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,medium_ecology_triage
Influenza (H5N1 avian influenza),Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus influenzae (H5N1),2955291,Branta hutchinsii,371860,aves,anseriformes,anatidae,TRUE,TRUE,both,in_gibb_etal=TRUE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Alphainfluenzavirus influenzae (H5N1),Influenza (H5N1 avian influenza),PCR/Sequencing,VIRION,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,medium_ecology_triage
Influenza (H5N1 avian influenza),Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus influenzae (H5N1),11320; 2955291,Branta leucopsis,184711,aves,anseriformes,anatidae,TRUE,TRUE,both,in_gibb_etal=TRUE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Alphainfluenzavirus influenzae (H5N1),Influenza (H5N1 avian influenza),PCR/Sequencing,VIRION,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,medium_ecology_triage
Influenza (H5N1 avian influenza),Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus influenzae (H5N1),11320; 2955291,Bucephala albeola,279934,aves,anseriformes,anatidae,TRUE,TRUE,both,in_gibb_etal=TRUE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Alphainfluenzavirus influenzae (H5N1),Influenza (H5N1 avian influenza),PCR/Sequencing,VIRION,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,medium_ecology_triage
Influenza (H5N1 avian influenza),Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus influenzae (H5N1),11320; 2955291,Bucephala clangula,107022,aves,anseriformes,anatidae,TRUE,TRUE,both,in_gibb_etal=TRUE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Alphainfluenzavirus influenzae (H5N1),Influenza (H5N1 avian influenza),PCR/Sequencing,VIRION,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,medium_ecology_triage
Influenza (H5N1 avian influenza),Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus influenzae (H5N1),11320; 2955291,Cairina moschata,8855,aves,anseriformes,anatidae,TRUE,TRUE,both,in_gibb_etal=TRUE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Alphainfluenzavirus influenzae (H5N1),Influenza (H5N1 avian influenza),PCR/Sequencing,VIRION,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,medium_ecology_triage
Influenza (H5N1 avian influenza),Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus influenzae (H5N1),2955291,Callonetta leucophrys,75871,aves,anseriformes,anatidae,TRUE,TRUE,both,in_gibb_etal=TRUE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Alphainfluenzavirus influenzae (H5N1),Influenza (H5N1 avian influenza),PCR/Sequencing,VIRION,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,medium_ecology_triage
Influenza (H5N1 avian influenza),Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus influenzae (H5N1),2955291,Cereopsis novaehollandiae,8858,aves,anseriformes,anatidae,TRUE,TRUE,both,in_gibb_etal=TRUE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Alphainfluenzavirus influenzae (H5N1),Influenza (H5N1 avian influenza),PCR/Sequencing,VIRION,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,medium_ecology_triage
Influenza (H5N1 avian influenza),Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus influenzae (H5N1),2955291,Chenonetta jubata,45644,aves,anseriformes,anatidae,TRUE,TRUE,both,in_gibb_etal=TRUE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Alphainfluenzavirus influenzae (H5N1),Influenza (H5N1 avian influenza),PCR/Sequencing,VIRION,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,medium_ecology_triage
Influenza (H5N1 avian influenza),Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus influenzae (H5N1),2955291,Chloephaga picta,8861,aves,anseriformes,anatidae,TRUE,TRUE,both,in_gibb_etal=TRUE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Alphainfluenzavirus influenzae (H5N1),Influenza (H5N1 avian influenza),PCR/Sequencing,VIRION,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,medium_ecology_triage
Influenza (H5N1 avian influenza),Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus influenzae (H5N1),2955291,Clangula hyemalis,197941,aves,anseriformes,anatidae,TRUE,TRUE,both,in_gibb_etal=TRUE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Alphainfluenzavirus influenzae (H5N1),Influenza (H5N1 avian influenza),PCR/Sequencing,VIRION,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,medium_ecology_triage
Influenza (H5N1 avian influenza),Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus influenzae (H5N1),2955291,Coscoroba coscoroba,8863,aves,anseriformes,anatidae,TRUE,TRUE,both,in_gibb_etal=TRUE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Alphainfluenzavirus influenzae (H5N1),Influenza (H5N1 avian influenza),PCR/Sequencing,VIRION,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,medium_ecology_triage
Influenza (H5N1 avian influenza),Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus influenzae (H5N1),2955291,Cygnus atratus,8868,aves,anseriformes,anatidae,TRUE,TRUE,both,in_gibb_etal=TRUE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Alphainfluenzavirus influenzae (H5N1),Influenza (H5N1 avian influenza),PCR/Sequencing,VIRION,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,medium_ecology_triage
Influenza (H5N1 avian influenza),Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus influenzae (H5N1),2955291,Cygnus buccinator,48397,aves,anseriformes,anatidae,TRUE,TRUE,both,in_gibb_etal=TRUE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Alphainfluenzavirus influenzae (H5N1),Influenza (H5N1 avian influenza),PCR/Sequencing,VIRION,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,medium_ecology_triage
Influenza (H5N1 avian influenza),Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus influenzae (H5N1),11320; 2955291,Cygnus columbianus,110926,aves,anseriformes,anatidae,TRUE,TRUE,both,in_gibb_etal=TRUE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Alphainfluenzavirus influenzae (H5N1),Influenza (H5N1 avian influenza),Antibodies; PCR/Sequencing; PCR/Sequencing,VIRION,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,medium_ecology_triage
Influenza (H5N1 avian influenza),Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus influenzae (H5N1),2955291,Cygnus columbianus,1450144,aves,anseriformes,anatidae,TRUE,TRUE,both,in_gibb_etal=TRUE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Alphainfluenzavirus influenzae (H5N1),Influenza (H5N1 avian influenza),PCR/Sequencing,VIRION,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,medium_ecology_triage
Influenza (H5N1 avian influenza),Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus influenzae (H5N1),11320; 2955291,Cygnus cygnus,219595,aves,anseriformes,anatidae,TRUE,TRUE,both,in_gibb_etal=TRUE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Alphainfluenzavirus influenzae (H5N1),Influenza (H5N1 avian influenza),Isolation/Observation; PCR/Sequencing; PCR/Sequencing,VIRION,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,medium_ecology_triage
Influenza (H5N1 avian influenza),Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus influenzae (H5N1),2955291,Cygnus melancoryphus,41691,aves,anseriformes,anatidae,TRUE,TRUE,both,in_gibb_etal=TRUE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Alphainfluenzavirus influenzae (H5N1),Influenza (H5N1 avian influenza),PCR/Sequencing,VIRION,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,medium_ecology_triage
Influenza (H5N1 avian influenza),Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus influenzae (H5N1),11320; 2955291,Cygnus olor,8869,aves,anseriformes,anatidae,TRUE,TRUE,both,in_gibb_etal=TRUE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Alphainfluenzavirus influenzae (H5N1),Influenza (H5N1 avian influenza),Isolation/Observation; PCR/Sequencing; PCR/Sequencing,VIRION,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,medium_ecology_triage
Influenza (H5N1 avian influenza),Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus influenzae (H5N1),2955291,Dendrocygna autumnalis,8873,aves,anseriformes,anatidae,TRUE,TRUE,both,in_gibb_etal=TRUE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Alphainfluenzavirus influenzae (H5N1),Influenza (H5N1 avian influenza),PCR/Sequencing,VIRION,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,medium_ecology_triage
Influenza (H5N1 avian influenza),Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus influenzae (H5N1),2955291,Dendrocygna eytoni,8875,aves,anseriformes,anatidae,TRUE,TRUE,both,in_gibb_etal=TRUE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Alphainfluenzavirus influenzae (H5N1),Influenza (H5N1 avian influenza),PCR/Sequencing,VIRION,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,medium_ecology_triage
Influenza (H5N1 avian influenza),Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus influenzae (H5N1),2955291,Dendrocygna javanica,60182,aves,anseriformes,anatidae,TRUE,TRUE,both,in_gibb_etal=TRUE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Alphainfluenzavirus influenzae (H5N1),Influenza (H5N1 avian influenza),PCR/Sequencing,VIRION,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,medium_ecology_triage
Influenza (H5N1 avian influenza),Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus influenzae (H5N1),11320; 2955291,Dendrocygna viduata,8876,aves,anseriformes,anatidae,TRUE,TRUE,both,in_gibb_etal=TRUE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Alphainfluenzavirus influenzae (H5N1),Influenza (H5N1 avian influenza),PCR/Sequencing,VIRION,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,medium_ecology_triage
Influenza (H5N1 avian influenza),Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus influenzae (H5N1),2955291,Heteronetta atricapilla,555264,aves,anseriformes,anatidae,TRUE,TRUE,both,in_gibb_etal=TRUE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Alphainfluenzavirus influenzae (H5N1),Influenza (H5N1 avian influenza),PCR/Sequencing,VIRION,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,medium_ecology_triage
Influenza (H5N1 avian influenza),Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus influenzae (H5N1),2955291,Histrionicus histrionicus,68165,aves,anseriformes,anatidae,TRUE,TRUE,both,in_gibb_etal=TRUE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Alphainfluenzavirus influenzae (H5N1),Influenza (H5N1 avian influenza),PCR/Sequencing,VIRION,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,medium_ecology_triage
Influenza (H5N1 avian influenza),Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus influenzae (H5N1),2955291,Lophodytes cucullatus,279951,aves,anseriformes,anatidae,TRUE,TRUE,both,in_gibb_etal=TRUE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Alphainfluenzavirus influenzae (H5N1),Influenza (H5N1 avian influenza),PCR/Sequencing,VIRION,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,medium_ecology_triage
Influenza (H5N1 avian influenza),Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus influenzae (H5N1),2955291,Malacorhynchus membranaceus,45646,aves,anseriformes,anatidae,TRUE,TRUE,both,in_gibb_etal=TRUE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Alphainfluenzavirus influenzae (H5N1),Influenza (H5N1 avian influenza),PCR/Sequencing,VIRION,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,medium_ecology_triage
Influenza (H5N1 avian influenza),Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus influenzae (H5N1),11320; 2955291,Mareca americana,75832,aves,anseriformes,anatidae,TRUE,TRUE,both,in_gibb_etal=TRUE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Alphainfluenzavirus influenzae (H5N1),Influenza (H5N1 avian influenza),Isolation/Observation; PCR/Sequencing; PCR/Sequencing,VIRION,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,medium_ecology_triage
Influenza (H5N1 avian influenza),Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus influenzae (H5N1),2955291,Mareca falcata,75844,aves,anseriformes,anatidae,TRUE,TRUE,both,in_gibb_etal=TRUE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Alphainfluenzavirus influenzae (H5N1),Influenza (H5N1 avian influenza),PCR/Sequencing,VIRION,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,medium_ecology_triage
Influenza (H5N1 avian influenza),Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus influenzae (H5N1),11320; 2955291,Mareca penelope,8838,aves,anseriformes,anatidae,TRUE,TRUE,both,in_gibb_etal=TRUE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Alphainfluenzavirus influenzae (H5N1),Influenza (H5N1 avian influenza),Isolation/Observation; PCR/Sequencing; PCR/Sequencing,VIRION,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,medium_ecology_triage
Influenza (H5N1 avian influenza),Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus influenzae (H5N1),2955291,Mareca sibilatrix,75858,aves,anseriformes,anatidae,TRUE,TRUE,both,in_gibb_etal=TRUE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Alphainfluenzavirus influenzae (H5N1),Influenza (H5N1 avian influenza),PCR/Sequencing,VIRION,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,medium_ecology_triage
Influenza (H5N1 avian influenza),Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus influenzae (H5N1),11320; 2955291,Mareca strepera,75861,aves,anseriformes,anatidae,TRUE,TRUE,both,in_gibb_etal=TRUE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Alphainfluenzavirus influenzae (H5N1),Influenza (H5N1 avian influenza),Isolation/Observation; PCR/Sequencing; PCR/Sequencing,VIRION,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,medium_ecology_triage
Influenza (H5N1 avian influenza),Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus influenzae (H5N1),2955291,Marmaronetta angustirostris,75875,aves,anseriformes,anatidae,TRUE,TRUE,both,in_gibb_etal=TRUE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Alphainfluenzavirus influenzae (H5N1),Influenza (H5N1 avian influenza),PCR/Sequencing,VIRION,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,medium_ecology_triage
Influenza (H5N1 avian influenza),Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus influenzae (H5N1),2955291,Melanitta americana,1581554,aves,anseriformes,anatidae,TRUE,TRUE,both,in_gibb_etal=TRUE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Alphainfluenzavirus influenzae (H5N1),Influenza (H5N1 avian influenza),PCR/Sequencing,VIRION,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,medium_ecology_triage
Influenza (H5N1 avian influenza),Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus influenzae (H5N1),11320; 2955291,Melanitta fusca,371864,aves,anseriformes,anatidae,TRUE,TRUE,both,in_gibb_etal=TRUE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Alphainfluenzavirus influenzae (H5N1),Influenza (H5N1 avian influenza),PCR/Sequencing,VIRION,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,medium_ecology_triage
Influenza (H5N1 avian influenza),Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus influenzae (H5N1),2955291,Melanitta nigra,198027,aves,anseriformes,anatidae,TRUE,TRUE,both,in_gibb_etal=TRUE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Alphainfluenzavirus influenzae (H5N1),Influenza (H5N1 avian influenza),PCR/Sequencing,VIRION,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,medium_ecology_triage
