fff,name,good.,countries,countries.comment,X,no.countries,group,group2,disease,all_host,host_type,secondary,secondary_type,all_vectors,vector_type,Type,CFR.low,CFR.high,cases_per_year,sporadic.endemic,X._cases_modelled,cases_per_yearx,spillover_rate_outbreaks,outbreaks_per_year,cases_per_year.1,first.date,R0,R0_ref,Incubation.low,Incubation.high,acute_low,acute_high,CFR.low.1,CFR.high.1,proportion.of.recovered.that.are.immmune,X..chronic.carrier,Chronicduration_low,Chronicduration_high,chronic.morbidity,Convalescence_length...non.infectious.recovery,reference,notes,reference.1,page,name2,spillover_rate2,final_weighting,AUC_cutoff,AUC,AUC_cutoffmax,AUCmax,AUC_cutoffmin,AUCmin,AUC_cutoff_real,AUC_real
82,japanese encephalitis,1,"MM,TH,LA,KH,VN,MY,PH,BN,IN,NP,BT,PK,CN,KR,KP,TW,JP,PG,AU,TL",0,"",59,flavivirus,flavivirus,Japanese Encephalitis,"bubulcus,ardea,egretta,gorsachius,nycticorax,ardeola,ixobrychus,botaurus",aves,"","","culex gelidus,culex tritaenorhynchus,culex vishnui","",HOST->VECTOR->HUMAN,20,20,42500,ENDEMIC,100,42500,0.0000139,"",42500,,0,"",6,16,14,14,20,20,100,0,5000,5000,50,14,Werthiem,"",Werthiem,97, japanese encephalitis,0.75,0.45,0.293954851405295,0.824623329151392,0.35856887,0.871945,0.24543308,0.805960666666667,0.0340168,0.817598004
