fff,name,good.,countries,countries.comment,X,no.countries,group,group2,disease,all_host,host_type,secondary,secondary_type,all_vectors,vector_type,Type,CFR.low,CFR.high,cases_per_year,sporadic.endemic,X._cases_modelled,cases_per_yearx,spillover_rate_outbreaks,outbreaks_per_year,cases_per_year.1,first.date,R0,R0_ref,Incubation.low,Incubation.high,acute_low,acute_high,CFR.low.1,CFR.high.1,proportion.of.recovered.that.are.immmune,X..chronic.carrier,Chronicduration_low,Chronicduration_high,chronic.morbidity,Convalescence_length...non.infectious.recovery,reference,notes,reference.1,page,name2,spillover_rate2,final_weighting,AUC_cutoff,AUC,AUC_cutoffmax,AUCmax,AUC_cutoffmin,AUCmin,AUC_cutoff_real,AUC_real
17,cache valley,1,US,0,"",2,orthobunyavirus,orthobunyavirus,Bunyamwera Viral fever,"odocoileus hemionus,odocoileus virginianus,cervus elaphus",mammalia,"","","neomelaniconion circumluteolum,skusea pembaensis,ochlerotatus sollicitan,culex tritaeniorhynchus,culiseta inornata,psorophora confinnis,anopheles grabhamii,anopheles quadrimaculatus,anopheles crucians ",mosquito,HOST->VECTOR->HUMAN,0,1,0.015000027,ENDEMIC,100,1000,very low,"",1000,,0,"",10,10,14,14,0,0,100,5,300,300,30,14,Werthiem,"Gonzalez JP, Georges AJ (1988) Bunyaviral fevers: Bunyamwera, Ilesha, Germiston, Bwamba and Tataguine. In: Monath T, editor The Arboviruses: Epidemiology and Ecology. Boca Raton, FL: CRC press.pp. 87û98. (1oth most common - 100 cases of similar in US so guessing at 1000)",http://wwwnc.cdc.gov/eid/article/12/5/05-1625_article,47, cache valley,0.25,0.85,0.604751138436364,0.833746453115152,0.65772143,0.90935,0.56459332,0.796897866666667,,
