fff,name,good.,countries,countries.comment,X,no.countries,group,group2,disease,all_host,host_type,secondary,secondary_type,all_vectors,vector_type,Type,CFR.low,CFR.high,cases_per_year,sporadic.endemic,X._cases_modelled,cases_per_yearx,spillover_rate_outbreaks,outbreaks_per_year,cases_per_year.1,first.date,R0,R0_ref,Incubation.low,Incubation.high,acute_low,acute_high,CFR.low.1,CFR.high.1,proportion.of.recovered.that.are.immmune,X..chronic.carrier,Chronicduration_low,Chronicduration_high,chronic.morbidity,Convalescence_length...non.infectious.recovery,reference,notes,reference.1,page,name2,spillover_rate2,final_weighting,AUC_cutoff,AUC,AUC_cutoffmax,AUCmax,AUC_cutoffmin,AUCmin,AUC_cutoff_real,AUC_real
216,guanarito,0,VE,northern south america,"",2,arenavirus,arenavirus,Venezuelan hemorrhagic fever,"calomys callosus,zygodontomys brevicauda,tatera,otomys,acomys,lophuromys",mammalia,"","","","",HOST->HUMAN,23.1,23.1,36.35294118,SPORADIC,100,,"","",,1990,0,"",10,10,14.16666667,14.16666667,33.3,33.3,100,0,0,0,0,2.75,Werthiem,"","ref: Fulhorst CF,Cajimat MN,Milazzo ML,Paredes H,de Manzione NM,Salas RA,Rollin PE,Ksiazek TG (2008). ""Genetic diversity between and within the arenavirus species indigenous to western Venezuela"". Virology. 378: 205û13. NB: endemic to Portuguesa state and Barinas state in Venezuela",81, guanarito,0.5,0.5,0.395371941829485,0.722633508701401,0.43686479,0.808514,0.33235929,0.699156,,
